=== SCPN Fusion Core — Neural Transport Training (QLKNN-10D) ===
Data:    data/qlknn10d_processed
Output:  weights/neural_transport_qlknn.npz
Arch:    auto -> 256 -> 128 -> 3
Epochs:  1000
LR:      0.0003
Batch:   8192

Data is GB-normalized (raw gyro-Bohm fluxes, no chi_gb multiplication)
Added derived features: ITG excess, TEM excess -> 12D input

Data loaded: train=(1801197, 12), val=(100066, 12), test=(100068, 12)
Y ranges: chi_e=[0.00, 498.56], chi_i=[0.00, 1006.12], D_e=[0.00, 80.36]

Training on GB-normalized targets (loss in GB space, eval in physical space)
Y train ranges: [0.000, 498.563], [0.000, 1006.115], [0.000, 80.355]

--- Training ---
JAX backend: GPU (cuda:0)
  Output scale (P90): [43.07545204 72.60898666  7.2507782 ]
  Output bias init: flux=[-1.85671903 -2.03404507 -2.41275783], gate=-0.42 (flux fraction=0.40, target mean: [6.25133028 8.92582728 0.62198069])
  Epoch    0/1000 | train_loss=983.2079 | val_loss=608.6352 | rel_l2=0.8939 | best=0.8939 | lr=3.00e-05 | pat=0/150 | 7s
  Epoch   38/1000 | train_loss=135.2690 | val_loss=132.1377 | rel_l2=0.3276 | best=0.3276 | lr=2.99e-04 | pat=0/150 | 85s
  Epoch   39/1000 | train_loss=134.7017 | val_loss=130.6753 | rel_l2=0.3278 | best=0.3276 | lr=2.99e-04 | pat=1/150 | 87s
  Epoch   40/1000 | train_loss=133.9980 | val_loss=131.4097 | rel_l2=0.3323 | best=0.3276 | lr=2.99e-04 | pat=2/150 | 89s
  Epoch   41/1000 | train_loss=133.5302 | val_loss=132.1623 | rel_l2=0.3331 | best=0.3276 | lr=2.99e-04 | pat=3/150 | 91s
  Epoch   42/1000 | train_loss=133.2179 | val_loss=133.9889 | rel_l2=0.3280 | best=0.3276 | lr=2.99e-04 | pat=4/150 | 93s
  Epoch   43/1000 | train_loss=132.7299 | val_loss=131.9309 | rel_l2=0.3323 | best=0.3276 | lr=2.99e-04 | pat=5/150 | 95s
  Epoch   44/1000 | train_loss=131.9547 | val_loss=129.9461 | rel_l2=0.3241 | best=0.3241 | lr=2.99e-04 | pat=0/150 | 97s
  Epoch   45/1000 | train_loss=131.8145 | val_loss=130.3725 | rel_l2=0.3296 | best=0.3241 | lr=2.99e-04 | pat=1/150 | 99s
  Epoch   46/1000 | train_loss=131.3141 | val_loss=130.5645 | rel_l2=0.3275 | best=0.3241 | lr=2.99e-04 | pat=2/150 | 101s
  Epoch   47/1000 | train_loss=130.7855 | val_loss=128.5148 | rel_l2=0.3267 | best=0.3241 | lr=2.99e-04 | pat=3/150 | 103s
  Epoch   48/1000 | train_loss=130.9508 | val_loss=131.0693 | rel_l2=0.3391 | best=0.3241 | lr=2.99e-04 | pat=4/150 | 105s
  Epoch   49/1000 | train_loss=130.4257 | val_loss=127.4095 | rel_l2=0.3241 | best=0.3241 | lr=2.99e-04 | pat=0/150 | 107s
  Epoch   50/1000 | train_loss=130.0881 | val_loss=130.2918 | rel_l2=0.3243 | best=0.3241 | lr=2.99e-04 | pat=1/150 | 109s
  Epoch   51/1000 | train_loss=129.9901 | val_loss=128.4726 | rel_l2=0.3275 | best=0.3241 | lr=2.99e-04 | pat=2/150 | 111s
  Epoch   52/1000 | train_loss=129.0739 | val_loss=129.0246 | rel_l2=0.3288 | best=0.3241 | lr=2.99e-04 | pat=3/150 | 113s
  Epoch   53/1000 | train_loss=129.1024 | val_loss=127.2345 | rel_l2=0.3256 | best=0.3241 | lr=2.99e-04 | pat=4/150 | 115s
  Epoch   54/1000 | train_loss=128.9478 | val_loss=128.8920 | rel_l2=0.3363 | best=0.3241 | lr=2.99e-04 | pat=5/150 | 117s
  Epoch   55/1000 | train_loss=128.8370 | val_loss=127.4490 | rel_l2=0.3247 | best=0.3241 | lr=2.98e-04 | pat=6/150 | 119s
  Epoch   56/1000 | train_loss=128.1240 | val_loss=127.2905 | rel_l2=0.3235 | best=0.3235 | lr=2.98e-04 | pat=0/150 | 121s
  Epoch   57/1000 | train_loss=128.0693 | val_loss=128.8437 | rel_l2=0.3310 | best=0.3235 | lr=2.98e-04 | pat=1/150 | 123s
  Epoch   58/1000 | train_loss=127.6835 | val_loss=128.1152 | rel_l2=0.3239 | best=0.3235 | lr=2.98e-04 | pat=2/150 | 125s
  Epoch   59/1000 | train_loss=127.5995 | val_loss=127.8917 | rel_l2=0.3283 | best=0.3235 | lr=2.98e-04 | pat=3/150 | 127s
  Epoch   60/1000 | train_loss=127.4490 | val_loss=126.1972 | rel_l2=0.3240 | best=0.3235 | lr=2.98e-04 | pat=4/150 | 129s
  Epoch   61/1000 | train_loss=127.1934 | val_loss=128.2116 | rel_l2=0.3226 | best=0.3226 | lr=2.98e-04 | pat=0/150 | 131s
  Epoch   62/1000 | train_loss=126.9762 | val_loss=126.2160 | rel_l2=0.3208 | best=0.3208 | lr=2.98e-04 | pat=0/150 | 133s
  Epoch   63/1000 | train_loss=126.7628 | val_loss=127.2582 | rel_l2=0.3250 | best=0.3208 | lr=2.98e-04 | pat=1/150 | 135s
  Epoch   64/1000 | train_loss=126.4158 | val_loss=125.5716 | rel_l2=0.3204 | best=0.3204 | lr=2.98e-04 | pat=0/150 | 136s
  Epoch   65/1000 | train_loss=126.4556 | val_loss=127.8167 | rel_l2=0.3280 | best=0.3204 | lr=2.98e-04 | pat=1/150 | 138s
  Epoch   66/1000 | train_loss=126.1760 | val_loss=126.7988 | rel_l2=0.3230 | best=0.3204 | lr=2.98e-04 | pat=2/150 | 140s
  Epoch   67/1000 | train_loss=126.1694 | val_loss=125.6090 | rel_l2=0.3279 | best=0.3204 | lr=2.98e-04 | pat=3/150 | 142s
  Epoch   68/1000 | train_loss=125.8405 | val_loss=125.2513 | rel_l2=0.3231 | best=0.3204 | lr=2.97e-04 | pat=4/150 | 144s
  Epoch   69/1000 | train_loss=125.5606 | val_loss=125.2847 | rel_l2=0.3219 | best=0.3204 | lr=2.97e-04 | pat=5/150 | 146s
  Epoch   70/1000 | train_loss=125.5590 | val_loss=126.2196 | rel_l2=0.3247 | best=0.3204 | lr=2.97e-04 | pat=6/150 | 149s
  Epoch   71/1000 | train_loss=125.5470 | val_loss=125.1286 | rel_l2=0.3200 | best=0.3200 | lr=2.97e-04 | pat=0/150 | 151s
  Epoch   72/1000 | train_loss=125.3546 | val_loss=125.8992 | rel_l2=0.3221 | best=0.3200 | lr=2.97e-04 | pat=1/150 | 152s
  Epoch   73/1000 | train_loss=125.3317 | val_loss=125.8504 | rel_l2=0.3291 | best=0.3200 | lr=2.97e-04 | pat=2/150 | 154s
  Epoch   74/1000 | train_loss=124.8023 | val_loss=124.5627 | rel_l2=0.3197 | best=0.3197 | lr=2.97e-04 | pat=0/150 | 156s
  Epoch   75/1000 | train_loss=124.6650 | val_loss=127.7711 | rel_l2=0.3224 | best=0.3197 | lr=2.97e-04 | pat=1/150 | 158s
  Epoch   76/1000 | train_loss=124.9238 | val_loss=125.4551 | rel_l2=0.3214 | best=0.3197 | lr=2.97e-04 | pat=2/150 | 161s
  Epoch   77/1000 | train_loss=124.5595 | val_loss=125.6463 | rel_l2=0.3206 | best=0.3197 | lr=2.97e-04 | pat=3/150 | 163s
  Epoch   78/1000 | train_loss=124.3048 | val_loss=124.3966 | rel_l2=0.3218 | best=0.3197 | lr=2.97e-04 | pat=4/150 | 165s
  Epoch   79/1000 | train_loss=124.3130 | val_loss=126.0592 | rel_l2=0.3228 | best=0.3197 | lr=2.96e-04 | pat=5/150 | 167s
  Epoch   80/1000 | train_loss=124.0158 | val_loss=126.3125 | rel_l2=0.3357 | best=0.3197 | lr=2.96e-04 | pat=6/150 | 169s
  Epoch   81/1000 | train_loss=123.6559 | val_loss=125.4594 | rel_l2=0.3267 | best=0.3197 | lr=2.96e-04 | pat=7/150 | 171s
  Epoch   82/1000 | train_loss=123.5103 | val_loss=124.6932 | rel_l2=0.3235 | best=0.3197 | lr=2.96e-04 | pat=8/150 | 173s
  Epoch   83/1000 | train_loss=123.8354 | val_loss=124.6647 | rel_l2=0.3199 | best=0.3197 | lr=2.96e-04 | pat=9/150 | 175s
  Epoch   84/1000 | train_loss=123.5825 | val_loss=124.9076 | rel_l2=0.3238 | best=0.3197 | lr=2.96e-04 | pat=10/150 | 177s
  Epoch   85/1000 | train_loss=123.5205 | val_loss=124.2865 | rel_l2=0.3241 | best=0.3197 | lr=2.96e-04 | pat=11/150 | 179s
  Epoch   86/1000 | train_loss=123.3866 | val_loss=124.5504 | rel_l2=0.3230 | best=0.3197 | lr=2.96e-04 | pat=12/150 | 181s
  Epoch   87/1000 | train_loss=123.2592 | val_loss=124.7929 | rel_l2=0.3258 | best=0.3197 | lr=2.96e-04 | pat=13/150 | 183s
  Epoch   88/1000 | train_loss=123.3733 | val_loss=125.0443 | rel_l2=0.3203 | best=0.3197 | lr=2.95e-04 | pat=14/150 | 185s
  Epoch   89/1000 | train_loss=122.9770 | val_loss=123.6166 | rel_l2=0.3268 | best=0.3197 | lr=2.95e-04 | pat=15/150 | 187s
  Epoch   90/1000 | train_loss=122.8893 | val_loss=123.4265 | rel_l2=0.3192 | best=0.3192 | lr=2.95e-04 | pat=0/150 | 189s
  Epoch   91/1000 | train_loss=122.8413 | val_loss=125.0288 | rel_l2=0.3228 | best=0.3192 | lr=2.95e-04 | pat=1/150 | 192s
  Epoch   92/1000 | train_loss=122.6355 | val_loss=124.4876 | rel_l2=0.3284 | best=0.3192 | lr=2.95e-04 | pat=2/150 | 194s
  Epoch   93/1000 | train_loss=122.4176 | val_loss=123.0509 | rel_l2=0.3234 | best=0.3192 | lr=2.95e-04 | pat=3/150 | 196s
  Epoch   94/1000 | train_loss=122.7163 | val_loss=124.0447 | rel_l2=0.3211 | best=0.3192 | lr=2.95e-04 | pat=4/150 | 198s
  Epoch   95/1000 | train_loss=122.2483 | val_loss=124.5483 | rel_l2=0.3239 | best=0.3192 | lr=2.95e-04 | pat=5/150 | 200s
  Epoch   96/1000 | train_loss=122.4822 | val_loss=126.1139 | rel_l2=0.3209 | best=0.3192 | lr=2.94e-04 | pat=6/150 | 202s
  Epoch   97/1000 | train_loss=122.1434 | val_loss=124.9554 | rel_l2=0.3298 | best=0.3192 | lr=2.94e-04 | pat=7/150 | 204s
  Epoch   98/1000 | train_loss=122.3359 | val_loss=125.4218 | rel_l2=0.3375 | best=0.3192 | lr=2.94e-04 | pat=8/150 | 206s
  Epoch   99/1000 | train_loss=121.9690 | val_loss=122.9432 | rel_l2=0.3217 | best=0.3192 | lr=2.94e-04 | pat=9/150 | 208s
  Epoch  100/1000 | train_loss=122.1235 | val_loss=126.0508 | rel_l2=0.3200 | best=0.3192 | lr=2.94e-04 | pat=10/150 | 210s
  Epoch  101/1000 | train_loss=121.9486 | val_loss=125.1390 | rel_l2=0.3264 | best=0.3192 | lr=2.94e-04 | pat=11/150 | 212s
  Epoch  102/1000 | train_loss=121.8869 | val_loss=125.0243 | rel_l2=0.3257 | best=0.3192 | lr=2.94e-04 | pat=12/150 | 214s
  Epoch  103/1000 | train_loss=121.8354 | val_loss=122.7140 | rel_l2=0.3203 | best=0.3192 | lr=2.94e-04 | pat=13/150 | 217s
  Epoch  104/1000 | train_loss=121.5105 | val_loss=122.8351 | rel_l2=0.3168 | best=0.3168 | lr=2.93e-04 | pat=0/150 | 219s
  Epoch  105/1000 | train_loss=121.6804 | val_loss=123.0846 | rel_l2=0.3212 | best=0.3168 | lr=2.93e-04 | pat=1/150 | 221s
  Epoch  106/1000 | train_loss=121.5268 | val_loss=122.5761 | rel_l2=0.3210 | best=0.3168 | lr=2.93e-04 | pat=2/150 | 223s
  Epoch  107/1000 | train_loss=121.2740 | val_loss=123.1388 | rel_l2=0.3190 | best=0.3168 | lr=2.93e-04 | pat=3/150 | 225s
  Epoch  108/1000 | train_loss=121.3514 | val_loss=123.4673 | rel_l2=0.3165 | best=0.3165 | lr=2.93e-04 | pat=0/150 | 227s
  Epoch  109/1000 | train_loss=121.2489 | val_loss=123.2493 | rel_l2=0.3259 | best=0.3165 | lr=2.93e-04 | pat=1/150 | 229s
  Epoch  110/1000 | train_loss=120.9871 | val_loss=123.1997 | rel_l2=0.3153 | best=0.3153 | lr=2.93e-04 | pat=0/150 | 231s
  Epoch  111/1000 | train_loss=121.1023 | val_loss=123.6473 | rel_l2=0.3215 | best=0.3153 | lr=2.92e-04 | pat=1/150 | 233s
  Epoch  112/1000 | train_loss=121.0451 | val_loss=124.0055 | rel_l2=0.3260 | best=0.3153 | lr=2.92e-04 | pat=2/150 | 235s
  Epoch  113/1000 | train_loss=121.2976 | val_loss=124.4562 | rel_l2=0.3214 | best=0.3153 | lr=2.92e-04 | pat=3/150 | 237s
  Epoch  114/1000 | train_loss=120.8202 | val_loss=122.6744 | rel_l2=0.3199 | best=0.3153 | lr=2.92e-04 | pat=4/150 | 239s
  Epoch  115/1000 | train_loss=120.6735 | val_loss=124.0923 | rel_l2=0.3214 | best=0.3153 | lr=2.92e-04 | pat=5/150 | 242s
  Epoch  116/1000 | train_loss=120.5433 | val_loss=125.3580 | rel_l2=0.3221 | best=0.3153 | lr=2.92e-04 | pat=6/150 | 244s
  Epoch  117/1000 | train_loss=120.6085 | val_loss=124.5749 | rel_l2=0.3185 | best=0.3153 | lr=2.91e-04 | pat=7/150 | 246s
  Epoch  118/1000 | train_loss=120.7900 | val_loss=123.3250 | rel_l2=0.3207 | best=0.3153 | lr=2.91e-04 | pat=8/150 | 248s
  Epoch  119/1000 | train_loss=120.4081 | val_loss=123.2320 | rel_l2=0.3241 | best=0.3153 | lr=2.91e-04 | pat=9/150 | 250s
  Epoch  120/1000 | train_loss=120.4841 | val_loss=124.4594 | rel_l2=0.3207 | best=0.3153 | lr=2.91e-04 | pat=10/150 | 252s
  Epoch  121/1000 | train_loss=120.3261 | val_loss=122.4415 | rel_l2=0.3191 | best=0.3153 | lr=2.91e-04 | pat=11/150 | 254s
  Epoch  122/1000 | train_loss=120.3556 | val_loss=123.5385 | rel_l2=0.3162 | best=0.3153 | lr=2.91e-04 | pat=12/150 | 256s
  Epoch  123/1000 | train_loss=120.1482 | val_loss=122.9984 | rel_l2=0.3152 | best=0.3152 | lr=2.90e-04 | pat=0/150 | 258s
  Epoch  124/1000 | train_loss=120.0655 | val_loss=123.5349 | rel_l2=0.3175 | best=0.3152 | lr=2.90e-04 | pat=1/150 | 260s
  Epoch  125/1000 | train_loss=120.1330 | val_loss=124.8941 | rel_l2=0.3249 | best=0.3152 | lr=2.90e-04 | pat=2/150 | 262s
  Epoch  126/1000 | train_loss=120.1079 | val_loss=122.2196 | rel_l2=0.3182 | best=0.3152 | lr=2.90e-04 | pat=3/150 | 264s
  Epoch  127/1000 | train_loss=120.2266 | val_loss=124.8697 | rel_l2=0.3324 | best=0.3152 | lr=2.90e-04 | pat=4/150 | 266s
  Epoch  128/1000 | train_loss=119.8031 | val_loss=123.3394 | rel_l2=0.3185 | best=0.3152 | lr=2.90e-04 | pat=5/150 | 268s
  Epoch  129/1000 | train_loss=119.8980 | val_loss=122.2631 | rel_l2=0.3185 | best=0.3152 | lr=2.89e-04 | pat=6/150 | 270s
  Epoch  130/1000 | train_loss=119.8393 | val_loss=122.3731 | rel_l2=0.3158 | best=0.3152 | lr=2.89e-04 | pat=7/150 | 273s
  Epoch  131/1000 | train_loss=119.9811 | val_loss=121.6791 | rel_l2=0.3213 | best=0.3152 | lr=2.89e-04 | pat=8/150 | 275s
  Epoch  132/1000 | train_loss=119.6174 | val_loss=122.3770 | rel_l2=0.3181 | best=0.3152 | lr=2.89e-04 | pat=9/150 | 277s
  Epoch  133/1000 | train_loss=119.5528 | val_loss=122.6823 | rel_l2=0.3183 | best=0.3152 | lr=2.89e-04 | pat=10/150 | 279s
  Epoch  134/1000 | train_loss=119.3268 | val_loss=123.5981 | rel_l2=0.3189 | best=0.3152 | lr=2.89e-04 | pat=11/150 | 281s
  Epoch  135/1000 | train_loss=119.6576 | val_loss=121.9830 | rel_l2=0.3154 | best=0.3152 | lr=2.88e-04 | pat=12/150 | 283s
  Epoch  136/1000 | train_loss=119.5933 | val_loss=122.0044 | rel_l2=0.3130 | best=0.3130 | lr=2.88e-04 | pat=0/150 | 285s
  Epoch  137/1000 | train_loss=119.3043 | val_loss=122.2134 | rel_l2=0.3148 | best=0.3130 | lr=2.88e-04 | pat=1/150 | 287s
  Epoch  138/1000 | train_loss=119.2548 | val_loss=122.6938 | rel_l2=0.3154 | best=0.3130 | lr=2.88e-04 | pat=2/150 | 289s
  Epoch  139/1000 | train_loss=119.2261 | val_loss=122.7071 | rel_l2=0.3166 | best=0.3130 | lr=2.88e-04 | pat=3/150 | 291s
  Epoch  140/1000 | train_loss=119.2821 | val_loss=122.1583 | rel_l2=0.3172 | best=0.3130 | lr=2.87e-04 | pat=4/150 | 293s
  Epoch  141/1000 | train_loss=119.2921 | val_loss=121.3761 | rel_l2=0.3148 | best=0.3130 | lr=2.87e-04 | pat=5/150 | 296s
  Epoch  142/1000 | train_loss=119.0079 | val_loss=122.9313 | rel_l2=0.3173 | best=0.3130 | lr=2.87e-04 | pat=6/150 | 298s
  Epoch  143/1000 | train_loss=119.0686 | val_loss=120.6078 | rel_l2=0.3148 | best=0.3130 | lr=2.87e-04 | pat=7/150 | 300s
  Epoch  144/1000 | train_loss=118.8444 | val_loss=122.8360 | rel_l2=0.3253 | best=0.3130 | lr=2.87e-04 | pat=8/150 | 302s
  Epoch  145/1000 | train_loss=118.9475 | val_loss=123.7639 | rel_l2=0.3244 | best=0.3130 | lr=2.86e-04 | pat=9/150 | 304s
  Epoch  146/1000 | train_loss=118.8545 | val_loss=123.4602 | rel_l2=0.3167 | best=0.3130 | lr=2.86e-04 | pat=10/150 | 306s
  Epoch  147/1000 | train_loss=118.8198 | val_loss=123.7085 | rel_l2=0.3239 | best=0.3130 | lr=2.86e-04 | pat=11/150 | 309s
  Epoch  148/1000 | train_loss=118.8746 | val_loss=122.8915 | rel_l2=0.3171 | best=0.3130 | lr=2.86e-04 | pat=12/150 | 311s
  Epoch  149/1000 | train_loss=118.4906 | val_loss=121.4712 | rel_l2=0.3177 | best=0.3130 | lr=2.86e-04 | pat=13/150 | 313s
  Epoch  150/1000 | train_loss=118.5522 | val_loss=121.6633 | rel_l2=0.3181 | best=0.3130 | lr=2.85e-04 | pat=14/150 | 315s
  Epoch  151/1000 | train_loss=118.8765 | val_loss=122.2140 | rel_l2=0.3175 | best=0.3130 | lr=2.85e-04 | pat=15/150 | 317s
  Epoch  152/1000 | train_loss=118.4498 | val_loss=123.8554 | rel_l2=0.3259 | best=0.3130 | lr=2.85e-04 | pat=16/150 | 319s
  Epoch  153/1000 | train_loss=118.6046 | val_loss=120.4143 | rel_l2=0.3157 | best=0.3130 | lr=2.85e-04 | pat=17/150 | 321s
  Epoch  154/1000 | train_loss=118.2857 | val_loss=121.8397 | rel_l2=0.3136 | best=0.3130 | lr=2.85e-04 | pat=18/150 | 323s
  Epoch  155/1000 | train_loss=118.3238 | val_loss=121.4017 | rel_l2=0.3154 | best=0.3130 | lr=2.84e-04 | pat=19/150 | 325s
  Epoch  156/1000 | train_loss=118.2456 | val_loss=121.8500 | rel_l2=0.3145 | best=0.3130 | lr=2.84e-04 | pat=20/150 | 327s
  Epoch  157/1000 | train_loss=118.2006 | val_loss=122.5113 | rel_l2=0.3155 | best=0.3130 | lr=2.84e-04 | pat=21/150 | 330s
  Epoch  158/1000 | train_loss=118.4643 | val_loss=122.5712 | rel_l2=0.3168 | best=0.3130 | lr=2.84e-04 | pat=22/150 | 332s
  Epoch  159/1000 | train_loss=118.3975 | val_loss=122.6281 | rel_l2=0.3148 | best=0.3130 | lr=2.84e-04 | pat=23/150 | 334s
  Epoch  160/1000 | train_loss=118.2647 | val_loss=121.6766 | rel_l2=0.3129 | best=0.3129 | lr=2.83e-04 | pat=0/150 | 336s
  Epoch  161/1000 | train_loss=117.9110 | val_loss=120.6682 | rel_l2=0.3129 | best=0.3129 | lr=2.83e-04 | pat=1/150 | 338s
  Epoch  162/1000 | train_loss=117.9226 | val_loss=121.5678 | rel_l2=0.3161 | best=0.3129 | lr=2.83e-04 | pat=2/150 | 340s
  Epoch  163/1000 | train_loss=117.9821 | val_loss=121.6405 | rel_l2=0.3127 | best=0.3127 | lr=2.83e-04 | pat=0/150 | 342s
  Epoch  164/1000 | train_loss=117.8940 | val_loss=121.4584 | rel_l2=0.3151 | best=0.3127 | lr=2.82e-04 | pat=1/150 | 344s
  Epoch  165/1000 | train_loss=117.8812 | val_loss=122.4689 | rel_l2=0.3130 | best=0.3127 | lr=2.82e-04 | pat=2/150 | 347s
  Epoch  166/1000 | train_loss=117.6200 | val_loss=122.0781 | rel_l2=0.3115 | best=0.3115 | lr=2.82e-04 | pat=0/150 | 349s
  Epoch  167/1000 | train_loss=117.6773 | val_loss=121.0518 | rel_l2=0.3208 | best=0.3115 | lr=2.82e-04 | pat=1/150 | 351s
